provider_id,provider_name,system_family,indicator_id,score
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),TRA3,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),TRA4,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),TRA5,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),TRA6,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),TRA7,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),TRA8,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),TRA9,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),TRA10,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),ACC1,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),ACC2,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),ACC3,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),ACC4,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),ACC5,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),ACC6,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),ACC7,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),ACC8,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),ACC9,
citylab_berlin_qtrees,CityLAB Berlin (Technologiestiftung Berlin),QTrees (Baumblick),ACC10,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,GOV1,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,GOV2,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,GOV3,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,GOV4,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,GOV5,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,GOV6,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,GOV7,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,GOV8,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,GOV9,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,GOV10,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,INC1,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,INC2,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,INC3,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,INC4,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,INC5,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,INC6,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,INC7,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,INC8,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,INC9,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,INC10,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,TRA1,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,TRA2,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,TRA3,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,TRA4,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,TRA5,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,TRA6,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,TRA7,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,TRA8,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,TRA9,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,TRA10,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,ACC1,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,ACC2,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,ACC3,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,ACC4,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,ACC5,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,ACC6,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,ACC7,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,ACC8,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,ACC9,
rainforest_connection_arbimon,Rainforest Connection (RFCx),Arbimon,ACC10,
vframe,VFRAME.io,VFRAME,GOV1,
vframe,VFRAME.io,VFRAME,GOV2,
vframe,VFRAME.io,VFRAME,GOV3,
vframe,VFRAME.io,VFRAME,GOV4,
vframe,VFRAME.io,VFRAME,GOV5,
vframe,VFRAME.io,VFRAME,GOV6,
vframe,VFRAME.io,VFRAME,GOV7,
vframe,VFRAME.io,VFRAME,GOV8,
vframe,VFRAME.io,VFRAME,GOV9,
vframe,VFRAME.io,VFRAME,GOV10,
vframe,VFRAME.io,VFRAME,INC1,
vframe,VFRAME.io,VFRAME,INC2,
vframe,VFRAME.io,VFRAME,INC3,
vframe,VFRAME.io,VFRAME,INC4,
vframe,VFRAME.io,VFRAME,INC5,
vframe,VFRAME.io,VFRAME,INC6,
vframe,VFRAME.io,VFRAME,INC7,
vframe,VFRAME.io,VFRAME,INC8,
vframe,VFRAME.io,VFRAME,INC9,
vframe,VFRAME.io,VFRAME,INC10,
vframe,VFRAME.io,VFRAME,TRA1,
vframe,VFRAME.io,VFRAME,TRA2,
vframe,VFRAME.io,VFRAME,TRA3,
vframe,VFRAME.io,VFRAME,TRA4,
vframe,VFRAME.io,VFRAME,TRA5,
vframe,VFRAME.io,VFRAME,TRA6,
vframe,VFRAME.io,VFRAME,TRA7,
vframe,VFRAME.io,VFRAME,TRA8,
vframe,VFRAME.io,VFRAME,TRA9,
vframe,VFRAME.io,VFRAME,TRA10,
vframe,VFRAME.io,VFRAME,ACC1,
vframe,VFRAME.io,VFRAME,ACC2,
vframe,VFRAME.io,VFRAME,ACC3,
vframe,VFRAME.io,VFRAME,ACC4,
vframe,VFRAME.io,VFRAME,ACC5,
vframe,VFRAME.io,VFRAME,ACC6,
vframe,VFRAME.io,VFRAME,ACC7,
vframe,VFRAME.io,VFRAME,ACC8,
vframe,VFRAME.io,VFRAME,ACC9,
vframe,VFRAME.io,VFRAME,ACC10,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV1,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV2,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV3,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV4,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV5,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV6,1.0
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV7,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV8,1.0
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV9,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV10,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC1,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC2,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC3,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC4,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC5,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC6,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC7,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC8,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC9,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC10,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA1,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA2,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA3,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA4,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA5,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA6,1.0
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA7,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA8,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA9,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA10,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC1,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC2,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC3,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC4,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC5,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC6,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC7,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC8,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC9,
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC10,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV1,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV2,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV3,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV4,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV5,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV6,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV7,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV8,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV9,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV10,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC1,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC2,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC3,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC4,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC5,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC6,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC7,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC8,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC9,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC10,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA1,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA2,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA3,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA4,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA5,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA6,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA7,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA8,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA9,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA10,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC1,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC2,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC3,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC4,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC5,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC6,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC7,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC8,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC9,
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC10,
drivendata_zamba,DrivenData,Zamba,GOV1,
drivendata_zamba,DrivenData,Zamba,GOV2,
drivendata_zamba,DrivenData,Zamba,GOV3,1.0
drivendata_zamba,DrivenData,Zamba,GOV4,
drivendata_zamba,DrivenData,Zamba,GOV5,
drivendata_zamba,DrivenData,Zamba,GOV6,
drivendata_zamba,DrivenData,Zamba,GOV7,
drivendata_zamba,DrivenData,Zamba,GOV8,
drivendata_zamba,DrivenData,Zamba,GOV9,
drivendata_zamba,DrivenData,Zamba,GOV10,
drivendata_zamba,DrivenData,Zamba,INC1,
drivendata_zamba,DrivenData,Zamba,INC2,
drivendata_zamba,DrivenData,Zamba,INC3,
drivendata_zamba,DrivenData,Zamba,INC4,
drivendata_zamba,DrivenData,Zamba,INC5,
drivendata_zamba,DrivenData,Zamba,INC6,
drivendata_zamba,DrivenData,Zamba,INC7,
drivendata_zamba,DrivenData,Zamba,INC8,
drivendata_zamba,DrivenData,Zamba,INC9,
drivendata_zamba,DrivenData,Zamba,INC10,
drivendata_zamba,DrivenData,Zamba,TRA1,
drivendata_zamba,DrivenData,Zamba,TRA2,
drivendata_zamba,DrivenData,Zamba,TRA3,1.0
drivendata_zamba,DrivenData,Zamba,TRA4,
drivendata_zamba,DrivenData,Zamba,TRA5,1.0
drivendata_zamba,DrivenData,Zamba,TRA6,1.0
drivendata_zamba,DrivenData,Zamba,TRA7,
drivendata_zamba,DrivenData,Zamba,TRA8,
drivendata_zamba,DrivenData,Zamba,TRA9,
drivendata_zamba,DrivenData,Zamba,TRA10,1.0
drivendata_zamba,DrivenData,Zamba,ACC1,
drivendata_zamba,DrivenData,Zamba,ACC2,
drivendata_zamba,DrivenData,Zamba,ACC3,
drivendata_zamba,DrivenData,Zamba,ACC4,
drivendata_zamba,DrivenData,Zamba,ACC5,
drivendata_zamba,DrivenData,Zamba,ACC6,
drivendata_zamba,DrivenData,Zamba,ACC7,
drivendata_zamba,DrivenData,Zamba,ACC8,
drivendata_zamba,DrivenData,Zamba,ACC9,
drivendata_zamba,DrivenData,Zamba,ACC10,
botalite_factalite,Botalite,Factalite,GOV1,
botalite_factalite,Botalite,Factalite,GOV2,
botalite_factalite,Botalite,Factalite,GOV3,
botalite_factalite,Botalite,Factalite,GOV4,
botalite_factalite,Botalite,Factalite,GOV5,
botalite_factalite,Botalite,Factalite,GOV6,
botalite_factalite,Botalite,Factalite,GOV7,
botalite_factalite,Botalite,Factalite,GOV8,
botalite_factalite,Botalite,Factalite,GOV9,
botalite_factalite,Botalite,Factalite,GOV10,
botalite_factalite,Botalite,Factalite,INC1,
botalite_factalite,Botalite,Factalite,INC2,
botalite_factalite,Botalite,Factalite,INC3,
botalite_factalite,Botalite,Factalite,INC4,
botalite_factalite,Botalite,Factalite,INC5,
botalite_factalite,Botalite,Factalite,INC6,
botalite_factalite,Botalite,Factalite,INC7,
botalite_factalite,Botalite,Factalite,INC8,
botalite_factalite,Botalite,Factalite,INC9,
botalite_factalite,Botalite,Factalite,INC10,
botalite_factalite,Botalite,Factalite,TRA1,
botalite_factalite,Botalite,Factalite,TRA2,
botalite_factalite,Botalite,Factalite,TRA3,
botalite_factalite,Botalite,Factalite,TRA4,
botalite_factalite,Botalite,Factalite,TRA5,
botalite_factalite,Botalite,Factalite,TRA6,
botalite_factalite,Botalite,Factalite,TRA7,
botalite_factalite,Botalite,Factalite,TRA8,
botalite_factalite,Botalite,Factalite,TRA9,
botalite_factalite,Botalite,Factalite,TRA10,
botalite_factalite,Botalite,Factalite,ACC1,
botalite_factalite,Botalite,Factalite,ACC2,
botalite_factalite,Botalite,Factalite,ACC3,
botalite_factalite,Botalite,Factalite,ACC4,
botalite_factalite,Botalite,Factalite,ACC5,
botalite_factalite,Botalite,Factalite,ACC6,
botalite_factalite,Botalite,Factalite,ACC7,
botalite_factalite,Botalite,Factalite,ACC8,
botalite_factalite,Botalite,Factalite,ACC9,
botalite_factalite,Botalite,Factalite,ACC10,
huridocs_uwazi,HURIDOCS,Uwazi,GOV1,
huridocs_uwazi,HURIDOCS,Uwazi,GOV2,
huridocs_uwazi,HURIDOCS,Uwazi,GOV3,1.0
huridocs_uwazi,HURIDOCS,Uwazi,GOV4,
huridocs_uwazi,HURIDOCS,Uwazi,GOV5,
huridocs_uwazi,HURIDOCS,Uwazi,GOV6,1.0
huridocs_uwazi,HURIDOCS,Uwazi,GOV7,
huridocs_uwazi,HURIDOCS,Uwazi,GOV8,1.0
huridocs_uwazi,HURIDOCS,Uwazi,GOV9,
huridocs_uwazi,HURIDOCS,Uwazi,GOV10,
huridocs_uwazi,HURIDOCS,Uwazi,INC1,
huridocs_uwazi,HURIDOCS,Uwazi,INC2,
huridocs_uwazi,HURIDOCS,Uwazi,INC3,
huridocs_uwazi,HURIDOCS,Uwazi,INC4,
huridocs_uwazi,HURIDOCS,Uwazi,INC5,
huridocs_uwazi,HURIDOCS,Uwazi,INC6,
huridocs_uwazi,HURIDOCS,Uwazi,INC7,
huridocs_uwazi,HURIDOCS,Uwazi,INC8,
huridocs_uwazi,HURIDOCS,Uwazi,INC9,
huridocs_uwazi,HURIDOCS,Uwazi,INC10,
huridocs_uwazi,HURIDOCS,Uwazi,TRA1,
huridocs_uwazi,HURIDOCS,Uwazi,TRA2,
huridocs_uwazi,HURIDOCS,Uwazi,TRA3,
huridocs_uwazi,HURIDOCS,Uwazi,TRA4,
huridocs_uwazi,HURIDOCS,Uwazi,TRA5,1.0
huridocs_uwazi,HURIDOCS,Uwazi,TRA6,1.0
huridocs_uwazi,HURIDOCS,Uwazi,TRA7,
huridocs_uwazi,HURIDOCS,Uwazi,TRA8,
huridocs_uwazi,HURIDOCS,Uwazi,TRA9,
huridocs_uwazi,HURIDOCS,Uwazi,TRA10,
huridocs_uwazi,HURIDOCS,Uwazi,ACC1,
huridocs_uwazi,HURIDOCS,Uwazi,ACC2,
huridocs_uwazi,HURIDOCS,Uwazi,ACC3,
huridocs_uwazi,HURIDOCS,Uwazi,ACC4,
huridocs_uwazi,HURIDOCS,Uwazi,ACC5,
huridocs_uwazi,HURIDOCS,Uwazi,ACC6,
huridocs_uwazi,HURIDOCS,Uwazi,ACC7,
huridocs_uwazi,HURIDOCS,Uwazi,ACC8,
huridocs_uwazi,HURIDOCS,Uwazi,ACC9,
huridocs_uwazi,HURIDOCS,Uwazi,ACC10,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,GOV1,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,GOV2,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,GOV3,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,GOV4,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,GOV5,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,GOV6,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,GOV7,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,GOV8,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,GOV9,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,GOV10,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,INC1,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,INC2,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,INC3,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,INC4,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,INC5,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,INC6,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,INC7,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,INC8,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,INC9,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,INC10,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,TRA1,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,TRA2,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,TRA3,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,TRA4,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,TRA5,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,TRA6,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,TRA7,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,TRA8,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,TRA9,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,TRA10,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,ACC1,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,ACC2,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,ACC3,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,ACC4,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,ACC5,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,ACC6,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,ACC7,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,ACC8,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,ACC9,
armman_kilkari_ai,ARMMAN,Kilkari AI engagement model,ACC10,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),GOV1,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),GOV2,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),GOV3,1.0
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),GOV4,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),GOV5,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),GOV6,1.0
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),GOV7,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),GOV8,1.0
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),GOV9,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),GOV10,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),INC1,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),INC2,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),INC3,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),INC4,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),INC5,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),INC6,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),INC7,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),INC8,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),INC9,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),INC10,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),TRA1,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),TRA2,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),TRA3,1.0
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),TRA4,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),TRA5,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),TRA6,1.0
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),TRA7,1.0
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),TRA8,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),TRA9,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),TRA10,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),ACC1,
unicef_kindly,UNICEF Office of Innovation,Kindly (anti-cyberbullying API),ACC2,
